Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.062,28.84594731487683,0.3999995890404511,0.399999529123306,-4.961329813253182e-10,1.3274745449710252,0.9999999712179184,0.9919935286876077,0.9999999886874464,0.9959841645670188
0.064,28.845947296747905,0.3999995886449728,0.399999529123306,-5.110126920735795e-10,1.3274745449695244,0.9999999712267411,0.9919935286954461,0.9999999886920137,0.9959841645731212
0.066,28.845947278085134,0.39999958823913084,0.399999529123306,-5.257907520784625e-10,1.3274745449675869,0.9999999712357253,0.9919935287034484,0.999999988696673,0.9959841645793487
0.068,28.845947258892224,0.3999995878230594,0.399999529123306,-5.404645974510513e-10,1.3274745449651943,0.999999971244864,0.9919935287116094,0.999999988701421,0.9959841645856975
0.07,28.845947239172972,0.3999995873968935,0.399999529123306,-5.550316982544379e-10,1.3274745449623289,0.9999999712541507,0.9919935287199245,0.9999999887062551,0.9959841645921637
0.072,28.845947218931258,0.3999995869607682,0.399999529123306,-5.694895586263089e-10,1.327474544958974,0.9999999712635786,0.9919935287283886,0.9999999887111719,0.9959841645987432
0.074,28.845947198171064,0.39999958651481937,0.399999529123306,-5.838357166887408e-10,1.3274745449551137,0.9999999712731416,0.9919935287369973,0.9999999887161688,0.9959841646054326
0.076,28.845947176896455,0.3999995860591824,0.399999529123306,-5.980677447332364e-10,1.3274745449507326,0.9999999712828326,0.9919935287457456,0.9999999887212427,0.9959841646122278
0.078,28.845947155111585,0.39999958559399335,0.399999529123306,-6.121832493386861e-10,1.3274745449458156,0.9999999712926461,0.9919935287546291,0.9999999887263907,0.9959841646191253
0.08,28.845947132820687,0.39999958511938866,0.399999529123306,-6.261798712765368e-10,1.3274745449403487,0.9999999713025749,0.9919935287636429,0.9999999887316101,0.9959841646261213
