Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.056,28.849550055659638,0.4000338037055003,0.39999955696291084,-2.532998169493654e-07,0.39999955696291084,0.9999942741042037,0.991989908200536,0.9999976340338553,0.9959811859895437
0.058,28.849540783529772,0.40003359945464967,0.3999995628725034,-2.618096108035391e-07,0.3999995628725034,0.9999942787497772,0.9919899123023137,0.999997636428449,0.9959811891857993
0.06,28.849531206017964,0.40003338916382153,0.39999956914712814,-2.702652141961641e-07,0.39999956914712814,0.9999942834956888,0.9919899165032963,0.9999976388791417,0.9959811924581733
0.062,28.849521325103698,0.40003317290951274,0.39999957579385376,-2.7866504004179594e-07,0.39999957579385376,0.999994288337897,0.9919899208005745,0.9999976413841224,0.9959811958043251
0.064,28.849511142823264,0.40003295076838397,0.3999995828194273,-2.870075188303941e-07,0.3999995828194273,0.9999942932723934,0.9919899251912581,0.9999976439415924,0.9959811992219298
0.066,28.84950066126915,0.40003272281727065,0.3999995902302787,-2.952910987477029e-07,0.3999995902302787,0.9999942982952016,0.9919899296724746,0.9999976465497654,0.995981202708678
0.068,28.84948988258937,0.4000324891331948,0.3999995980325246,-3.0351424579751206e-07,0.3999995980325246,0.9999943034023789,0.9919899342413705,0.9999976492068685,0.9959812062622757
0.07,28.84947880898686,0.4000322497933744,0.3999996062319727,-3.116754439254285e-07,0.3999996062319727,0.9999943085900183,0.9919899388951122,0.9999976519111415,0.9959812098804462
0.072,28.849467442718787,0.40003200487523227,0.3999996148341257,-3.197731951439866e-07,0.3999996148341257,0.9999943138542464,0.9919899436308851,0.999997654660838,0.9959812135609283
0.074,28.849455786095948,0.4000317544564054,0.39999962384418536,-3.27806019658904e-07,0.39999962384418536,0.9999943191912266,0.9919899484458946,0.9999976574542248,0.9959812173014786
0.076,28.849443841482053,0.40003149861475057,0.3999996332670564,-3.357724559963475e-07,0.3999996332670564,0.9999943245971579,0.9919899533373663,0.9999976602895826,0.9959812210998696
0.078,28.849431611293106,0.4000312374283519,0.3999996431073506,-3.436710611307199e-07,0.3999996431073506,0.9999943300682765,0.9919899583025467,0.9999976631652063,0.9959812249538922
0.08,28.849419097996737,0.40003097097552676,0.39999965336939064,-3.515004106130597e-07,0.39999965336939064,0.9999943356008557,0.9919899633387022,0.9999976660794049,0.9959812288613541
0.082,28.8494063041115,0.4000306993348287,0.3999996640572141,-3.5925909869988454e-07,0.3999996640572141,0.9999943411912058,0.9919899684431205,0.9999976690305014,0.9959812328200807
0.084,28.849393232206232,0.40003042258505567,0.39999967517457713,-3.669457384819612e-07,0.39999967517457713,0.9999943468356765,0.9919899736131105,0.9999976720168336,0.9959812368279156
0.086,28.84937988489935,0.40003014080524885,0.3999996867249585,-3.7455896201337797e-07,0.3999996867249585,0.9999943525306545,0.9919899788460022,0.9999976750367539,0.99598124088272
0.088,28.849366264858173,0.40002985407469877,0.39999969871156327,-3.820974204400602e-07,0.39999969871156327,0.999994358272566,0.9919899841391474,0.9999976780886293,0.9959812449823736
0.09,28.84935237479823,0.400029562472946,0.3999997111373266,-3.8955978412825065e-07,0.3999997111373266,0.9999943640578761,0.9919899894899189,0.9999976811708412,0.995981249124774
0.092,28.84933821748259,0.400029266079783,0.3999997240049175,-3.969447427923354e-07,0.3999997240049175,0.9999943698830885,0.9919899948957117,0.9999976842817867,0.9959812533078373
0.094,28.84932379572112,0.4000289649752548,0.39999973731674265,-4.0425100562208273e-07,0.39999973731674265,0.9999943757447473,0.9919900003539427,0.9999976874198772,0.9959812575294983
0.096,28.849309112369806,0.40002865923965897,0.3999997510749499,-4.114773014089328e-07,0.3999997510749499,0.9999943816394354,0.9919900058620506,0.9999976905835396,0.9959812617877103
0.098,28.849294170330058,0.40002834895354655,0.39999976528143205,-4.1862237867152504e-07,0.39999976528143205,0.9999943875637766,0.9919900114174963,0.9999976937712158,0.9959812660804452
0.1,28.849278972547964,0.4000280341977192,0.3999997799378305,-4.2568500578014914e-07,0.3999997799378305,0.9999943935144334,0.991990017017763,0.999997696981363,0.995981270405694
0.102,28.8492635220136,0.40002771505323,0.39999979504553873,-4.3266397107972323e-07,0.39999979504553873,0.9999943994881099,0.9919900226603562,0.9999977002124534,0.995981274761466
0.104,28.849247821760308,0.400027391601379,0.39999981060570616,-4.395580830117613e-07,0.39999981060570616,0.9999944054815492,0.9919900283428039,0.9999977034629749,0.9959812791457899
0.106,28.849231874863943,0.4000270639237128,0.39999982661924144,-4.4636617023471174e-07,0.39999982661924144,0.9999944114915358,0.9919900340626564,0.9999977067314307,0.9959812835567136
0.108,28.849215684442182,0.4000267321020202,0.3999998430868161,-4.530870817426312e-07,0.3999998430868161,0.9999944175148942,0.991990039817487,0.9999977100163396,0.9959812879923035
0.11,28.84919925365375,0.40002639621832997,0.39999986000886806,-4.5971968698234086e-07,0.39999986000886806,0.9999944235484896,0.9919900456048909,0.9999977133162351,0.9959812924506453
0.112,28.84918258569773,0.4000260563549062,0.39999987738560516,-4.662628759686351e-07,0.39999987738560516,0.9999944295892281,0.9919900514224869,0.9999977166296673,0.995981296929844
0.114,28.849165683812767,0.40002571259424335,0.39999989521700857,-4.7271555939775105e-07,0.39999989521700857,0.9999944356340562,0.9919900572679161,0.9999977199552015,0.9959813014280244
0.116,28.84914855127636,0.4000253650190631,0.3999999135028362,-4.790766687585017e-07,0.3999999135028362,0.9999944416799617,0.9919900631388426,0.999997723291418,0.9959813059433292
0.118,28.849131191404094,0.40002501371230714,0.39999993224262625,-4.853451564417788e-07,0.39999993224262625,0.9999944477239725,0.9919900690329531,0.9999977266369134,0.9959813104739218
0.12,28.84911360754889,0.4000246587571339,0.39999995143570055,-4.915199958472359e-07,0.39999995143570055,0.9999944537631578,0.9919900749479579,0.9999977299903,0.9959813150179841
0.122,28.849095803100255,0.4000243002369104,0.39999997108116786,-4.976001814882163e-07,0.39999997108116786,0.9999944597946275,0.9919900808815896,0.9999977333502051,0.9959813195737177
